Local Date/Time	Relative Time	flowsensor-b:flow [µL/min]
06/15/2022 13:59:16	00:36:15.723	0.198
06/15/2022 13:59:16	00:36:15.825	0.196
06/15/2022 13:59:17	00:36:16.030	0.195
06/15/2022 13:59:17	00:36:16.132	0.198
06/15/2022 13:59:17	00:36:16.440	0.195
06/15/2022 13:59:17	00:36:16.542	0.198
06/15/2022 13:59:17	00:36:16.644	0.195
06/15/2022 13:59:17	00:36:16.745	0.199
06/15/2022 13:59:17	00:36:16.849	0.195
06/15/2022 13:59:18	00:36:16.951	0.196
06/15/2022 13:59:18	00:36:17.462	0.195
06/15/2022 13:59:18	00:36:17.564	0.196
06/15/2022 13:59:18	00:36:17.666	0.198
06/15/2022 13:59:18	00:36:17.767	0.197
06/15/2022 13:59:19	00:36:17.869	0.195
06/15/2022 13:59:19	00:36:17.972	0.199
06/15/2022 13:59:19	00:36:18.073	0.195
06/15/2022 13:59:19	00:36:18.173	0.200
06/15/2022 13:59:19	00:36:18.275	0.197
06/15/2022 13:59:20	00:36:18.900	0.196
06/15/2022 13:59:20	00:36:19.002	0.198
06/15/2022 13:59:20	00:36:19.104	0.194
06/15/2022 13:59:20	00:36:19.305	0.196
06/15/2022 13:59:20	00:36:19.405	0.198
06/15/2022 13:59:20	00:36:19.605	0.195
06/15/2022 13:59:21	00:36:20.013	0.199
06/15/2022 13:59:21	00:36:20.320	0.195
06/15/2022 13:59:21	00:36:20.625	0.198
06/15/2022 13:59:21	00:36:20.727	0.195
06/15/2022 13:59:21	00:36:20.827	0.199
06/15/2022 13:59:22	00:36:20.927	0.195
06/15/2022 13:59:22	00:36:21.027	0.197
06/15/2022 13:59:22	00:36:21.231	0.195
06/15/2022 13:59:22	00:36:21.333	0.198
06/15/2022 13:59:22	00:36:21.435	0.196
06/15/2022 13:59:22	00:36:21.538	0.199
06/15/2022 13:59:22	00:36:21.640	0.194
06/15/2022 13:59:22	00:36:21.742	0.197
06/15/2022 13:59:23	00:36:22.047	0.196
06/15/2022 13:59:23	00:36:22.147	0.199
06/15/2022 13:59:23	00:36:22.247	0.197
06/15/2022 13:59:23	00:36:22.449	0.200
06/15/2022 13:59:23	00:36:22.653	0.198
06/15/2022 13:59:23	00:36:22.857	0.195
06/15/2022 13:59:24	00:36:22.959	0.197
06/15/2022 13:59:24	00:36:23.367	0.199
06/15/2022 13:59:24	00:36:23.671	0.196
06/15/2022 13:59:24	00:36:23.771	0.195
06/15/2022 13:59:25	00:36:23.973	0.198
06/15/2022 13:59:25	00:36:24.075	0.200
06/15/2022 13:59:25	00:36:24.177	0.198
06/15/2022 13:59:25	00:36:24.382	0.195
06/15/2022 13:59:25	00:36:24.586	0.199
06/15/2022 13:59:25	00:36:24.789	0.200
06/15/2022 13:59:26	00:36:24.891	0.198
06/15/2022 13:59:26	00:36:25.091	0.195
06/15/2022 13:59:26	00:36:25.397	0.198
06/15/2022 13:59:26	00:36:25.703	0.195
06/15/2022 13:59:26	00:36:25.806	0.197
06/15/2022 13:59:28	00:36:25.908	0.201
06/15/2022 13:59:28	00:36:26.010	0.198
06/15/2022 13:59:28	00:36:26.515	0.196
06/15/2022 13:59:28	00:36:26.719	0.198
06/15/2022 13:59:29	00:36:27.332	0.197
06/15/2022 13:59:29	00:36:27.735	0.198
06/15/2022 13:59:30	00:36:28.035	0.196
06/15/2022 13:59:30	00:36:28.239	0.198
06/15/2022 13:59:30	00:36:28.648	0.200
06/15/2022 13:59:30	00:36:28.852	0.198
06/15/2022 13:59:31	00:36:29.153	0.195
06/15/2022 13:59:31	00:36:29.353	0.198
06/15/2022 13:59:31	00:36:29.863	0.200
06/15/2022 13:59:32	00:36:29.965	0.199
06/15/2022 13:59:32	00:36:30.170	0.197
06/15/2022 13:59:32	00:36:30.271	0.199
06/15/2022 13:59:32	00:36:30.373	0.196
06/15/2022 13:59:32	00:36:30.473	0.199
06/15/2022 13:59:32	00:36:30.877	0.200
06/15/2022 13:59:33	00:36:30.979	0.197
06/15/2022 13:59:33	00:36:31.285	0.199
06/15/2022 13:59:33	00:36:31.387	0.197
06/15/2022 13:59:33	00:36:31.795	0.200
06/15/2022 13:59:33	00:36:31.895	0.199
06/15/2022 13:59:34	00:36:32.197	0.197
06/15/2022 13:59:34	00:36:32.299	0.199
06/15/2022 13:59:34	00:36:32.503	0.196
06/15/2022 13:59:34	00:36:32.605	0.195
06/15/2022 13:59:34	00:36:32.707	0.197
06/15/2022 13:59:34	00:36:32.810	0.200
06/15/2022 13:59:34	00:36:32.915	0.198
06/15/2022 13:59:35	00:36:33.015	0.200
06/15/2022 13:59:35	00:36:33.117	0.198
06/15/2022 13:59:35	00:36:33.217	0.200
06/15/2022 13:59:35	00:36:33.317	0.198
06/15/2022 13:59:35	00:36:33.517	0.199
06/15/2022 13:59:35	00:36:33.619	0.197
06/15/2022 13:59:36	00:36:34.027	0.202
06/15/2022 13:59:36	00:36:34.129	0.198
06/15/2022 13:59:36	00:36:34.231	0.200
06/15/2022 13:59:36	00:36:34.334	0.198
06/15/2022 13:59:36	00:36:34.436	0.195
06/15/2022 13:59:36	00:36:34.537	0.199
06/15/2022 13:59:36	00:36:34.739	0.197
06/15/2022 13:59:36	00:36:34.839	0.200
06/15/2022 13:59:36	00:36:34.939	0.197
06/15/2022 13:59:37	00:36:35.143	0.198
06/15/2022 13:59:37	00:36:35.347	0.199
06/15/2022 13:59:37	00:36:35.551	0.197
06/15/2022 13:59:37	00:36:35.654	0.199
06/15/2022 13:59:37	00:36:35.756	0.200
06/15/2022 13:59:38	00:36:35.959	0.198
06/15/2022 13:59:38	00:36:36.463	0.200
06/15/2022 13:59:38	00:36:36.565	0.198
06/15/2022 13:59:38	00:36:36.667	0.199
06/15/2022 13:59:39	00:36:36.973	0.198
06/15/2022 13:59:39	00:36:37.076	0.202
06/15/2022 13:59:39	00:36:37.178	0.201
06/15/2022 13:59:39	00:36:37.279	0.198
06/15/2022 13:59:39	00:36:37.382	0.202
06/15/2022 13:59:39	00:36:37.483	0.200
06/15/2022 13:59:39	00:36:37.583	0.202
06/15/2022 13:59:39	00:36:37.887	0.199
06/15/2022 13:59:40	00:36:38.295	0.197
06/15/2022 13:59:40	00:36:38.500	0.199
06/15/2022 13:59:40	00:36:38.809	0.197
06/15/2022 13:59:40	00:36:38.911	0.201
06/15/2022 13:59:41	00:36:39.011	0.199
06/15/2022 13:59:41	00:36:39.113	0.197
06/15/2022 13:59:41	00:36:39.317	0.199
06/15/2022 13:59:41	00:36:39.930	0.202
06/15/2022 13:59:42	00:36:40.031	0.198
06/15/2022 13:59:42	00:36:40.133	0.196
06/15/2022 13:59:42	00:36:40.233	0.199
06/15/2022 13:59:42	00:36:40.741	0.200
06/15/2022 13:59:42	00:36:40.843	0.202
06/15/2022 13:59:43	00:36:41.047	0.198
06/15/2022 13:59:43	00:36:41.557	0.202
06/15/2022 13:59:43	00:36:41.657	0.201
06/15/2022 13:59:43	00:36:41.959	0.198
06/15/2022 13:59:44	00:36:42.061	0.201
06/15/2022 13:59:44	00:36:42.265	0.199
06/15/2022 13:59:44	00:36:42.367	0.203
06/15/2022 13:59:44	00:36:42.469	0.200
06/15/2022 13:59:44	00:36:42.571	0.201
06/15/2022 13:59:44	00:36:42.775	0.197
06/15/2022 13:59:44	00:36:42.877	0.199
06/15/2022 13:59:44	00:36:42.979	0.198
06/15/2022 13:59:45	00:36:43.079	0.199
06/15/2022 13:59:45	00:36:43.383	0.198
06/15/2022 13:59:45	00:36:43.689	0.200
06/15/2022 13:59:45	00:36:43.791	0.198
06/15/2022 13:59:46	00:36:44.501	0.201
06/15/2022 13:59:46	00:36:44.603	0.199
06/15/2022 13:59:46	00:36:44.807	0.198
06/15/2022 13:59:46	00:36:44.909	0.201
06/15/2022 13:59:47	00:36:45.215	0.199
06/15/2022 13:59:47	00:36:45.623	0.201
06/15/2022 13:59:47	00:36:45.823	0.202
06/15/2022 13:59:47	00:36:45.923	0.199
06/15/2022 13:59:48	00:36:46.227	0.203
06/15/2022 13:59:48	00:36:46.329	0.199
06/15/2022 13:59:48	00:36:46.431	0.200
06/15/2022 13:59:48	00:36:46.533	0.202
06/15/2022 13:59:48	00:36:46.635	0.198
06/15/2022 13:59:48	00:36:46.839	0.200
06/15/2022 13:59:49	00:36:47.049	0.199
06/15/2022 13:59:49	00:36:47.151	0.201
06/15/2022 13:59:49	00:36:47.351	0.199
06/15/2022 13:59:49	00:36:47.453	0.201
06/15/2022 13:59:49	00:36:47.555	0.200
06/15/2022 13:59:49	00:36:47.759	0.202
06/15/2022 13:59:49	00:36:47.861	0.200
06/15/2022 13:59:50	00:36:48.372	0.199
06/15/2022 13:59:50	00:36:48.473	0.200
06/15/2022 13:59:50	00:36:48.979	0.199
06/15/2022 13:59:51	00:36:49.183	0.200
06/15/2022 13:59:51	00:36:49.387	0.199
06/15/2022 13:59:51	00:36:49.489	0.201
06/15/2022 13:59:51	00:36:49.692	0.199
06/15/2022 13:59:51	00:36:49.995	0.203
06/15/2022 13:59:52	00:36:50.097	0.201
06/15/2022 13:59:52	00:36:51.015	0.199
06/15/2022 13:59:53	00:36:51.117	0.198
06/15/2022 13:59:53	00:36:51.223	0.200
06/15/2022 13:59:53	00:36:51.323	0.202
06/15/2022 13:59:53	00:36:51.423	0.200
06/15/2022 13:59:53	00:36:51.727	0.201
06/15/2022 13:59:53	00:36:51.931	0.199
06/15/2022 13:59:54	00:36:52.135	0.201
06/15/2022 13:59:54	00:36:52.237	0.198
06/15/2022 13:59:54	00:36:52.339	0.199
06/15/2022 13:59:54	00:36:52.440	0.201
06/15/2022 13:59:54	00:36:52.542	0.199
06/15/2022 13:59:54	00:36:52.645	0.201
06/15/2022 13:59:54	00:36:52.949	0.202
06/15/2022 13:59:55	00:36:53.051	0.200
06/15/2022 13:59:55	00:36:53.153	0.202
06/15/2022 13:59:55	00:36:53.255	0.196
06/15/2022 13:59:55	00:36:53.357	0.202
06/15/2022 13:59:55	00:36:53.459	0.200
06/15/2022 13:59:55	00:36:53.561	0.199
06/15/2022 13:59:55	00:36:53.866	0.201
06/15/2022 13:59:56	00:36:54.583	0.200
06/15/2022 13:59:56	00:36:54.685	0.202
06/15/2022 13:59:56	00:36:54.787	0.199
06/15/2022 13:59:56	00:36:54.889	0.201
06/15/2022 13:59:56	00:36:54.991	0.203
06/15/2022 13:59:57	00:36:55.399	0.200
06/15/2022 13:59:57	00:36:55.499	0.202
06/15/2022 13:59:57	00:36:55.801	0.200
06/15/2022 13:59:57	00:36:55.903	0.204
06/15/2022 13:59:57	00:36:56.005	0.202
06/15/2022 13:59:58	00:36:56.107	0.200
06/15/2022 13:59:58	00:36:56.209	0.202
06/15/2022 13:59:58	00:36:56.311	0.200
06/15/2022 13:59:58	00:36:56.413	0.201
06/15/2022 13:59:58	00:36:56.515	0.203
06/15/2022 13:59:58	00:36:56.718	0.199
06/15/2022 13:59:58	00:36:56.819	0.201
06/15/2022 13:59:59	00:36:57.527	0.198
06/15/2022 13:59:59	00:36:57.629	0.202
06/15/2022 13:59:59	00:36:57.731	0.200
06/15/2022 13:59:59	00:36:58.037	0.199
06/15/2022 14:00:00	00:36:58.138	0.200
06/15/2022 14:00:00	00:36:58.443	0.198
06/15/2022 14:00:00	00:36:58.545	0.201
06/15/2022 14:00:00	00:36:59.055	0.203
06/15/2022 14:00:01	00:36:59.360	0.200
06/15/2022 14:00:01	00:36:59.562	0.202
06/15/2022 14:00:01	00:36:59.663	0.200
06/15/2022 14:00:01	00:36:59.865	0.203
06/15/2022 14:00:01	00:36:59.967	0.201
06/15/2022 14:00:01	00:37:00.069	0.203
06/15/2022 14:00:02	00:37:00.171	0.202
06/15/2022 14:00:02	00:37:00.273	0.200
06/15/2022 14:00:02	00:37:00.375	0.202
06/15/2022 14:00:02	00:37:00.477	0.199
06/15/2022 14:00:02	00:37:00.579	0.201
06/15/2022 14:00:02	00:37:00.782	0.203
06/15/2022 14:00:02	00:37:00.984	0.199
06/15/2022 14:00:03	00:37:01.085	0.202
06/15/2022 14:00:03	00:37:01.289	0.200
06/15/2022 14:00:03	00:37:01.391	0.202
06/15/2022 14:00:03	00:37:01.799	0.203
06/15/2022 14:00:03	00:37:01.901	0.201
06/15/2022 14:00:04	00:37:02.206	0.204
06/15/2022 14:00:04	00:37:02.308	0.202
06/15/2022 14:00:04	00:37:02.611	0.200
06/15/2022 14:00:04	00:37:02.711	0.203
06/15/2022 14:00:04	00:37:02.813	0.201
06/15/2022 14:00:04	00:37:03.017	0.198
06/15/2022 14:00:05	00:37:03.119	0.202
06/15/2022 14:00:05	00:37:03.323	0.200
06/15/2022 14:00:05	00:37:03.425	0.202
06/15/2022 14:00:05	00:37:03.539	0.204
06/15/2022 14:00:05	00:37:03.740	0.199
06/15/2022 14:00:05	00:37:03.840	0.201
06/15/2022 14:00:05	00:37:03.941	0.199
06/15/2022 14:00:05	00:37:04.043	0.202
06/15/2022 14:00:06	00:37:04.451	0.201
06/15/2022 14:00:06	00:37:04.553	0.204
06/15/2022 14:00:06	00:37:04.655	0.203
06/15/2022 14:00:07	00:37:05.162	0.201
06/15/2022 14:00:07	00:37:05.567	0.198
06/15/2022 14:00:07	00:37:05.669	0.204
06/15/2022 14:00:07	00:37:05.779	0.202
06/15/2022 14:00:07	00:37:05.882	0.204
06/15/2022 14:00:07	00:37:05.985	0.201
06/15/2022 14:00:07	00:37:06.087	0.204
06/15/2022 14:00:08	00:37:06.189	0.200
06/15/2022 14:00:08	00:37:06.393	0.204
06/15/2022 14:00:08	00:37:06.495	0.201
06/15/2022 14:00:08	00:37:06.699	0.203
06/15/2022 14:00:08	00:37:06.799	0.201
06/15/2022 14:00:08	00:37:06.901	0.199
06/15/2022 14:00:08	00:37:07.003	0.200
06/15/2022 14:00:08	00:37:07.105	0.203
06/15/2022 14:00:09	00:37:07.411	0.204
06/15/2022 14:00:09	00:37:07.615	0.199
06/15/2022 14:00:09	00:37:07.717	0.203
06/15/2022 14:00:09	00:37:08.018	0.201
06/15/2022 14:00:09	00:37:08.119	0.203
06/15/2022 14:00:10	00:37:08.323	0.202
06/15/2022 14:00:10	00:37:08.425	0.204
06/15/2022 14:00:10	00:37:08.527	0.201
06/15/2022 14:00:10	00:37:08.629	0.203
06/15/2022 14:00:10	00:37:09.037	0.205
06/15/2022 14:00:11	00:37:09.138	0.203
06/15/2022 14:00:11	00:37:09.240	0.200
06/15/2022 14:00:11	00:37:09.440	0.202
06/15/2022 14:00:11	00:37:09.947	0.204
06/15/2022 14:00:11	00:37:10.049	0.202
06/15/2022 14:00:12	00:37:10.151	0.200
06/15/2022 14:00:12	00:37:10.253	0.202
06/15/2022 14:00:12	00:37:10.355	0.200
06/15/2022 14:00:12	00:37:10.457	0.203
06/15/2022 14:00:12	00:37:10.559	0.200
06/15/2022 14:00:12	00:37:10.760	0.203
06/15/2022 14:00:12	00:37:10.860	0.201
06/15/2022 14:00:12	00:37:10.961	0.199
06/15/2022 14:00:12	00:37:11.063	0.202
06/15/2022 14:00:13	00:37:11.165	0.203
06/15/2022 14:00:13	00:37:11.267	0.201
06/15/2022 14:00:13	00:37:11.474	0.204
06/15/2022 14:00:13	00:37:11.575	0.203
06/15/2022 14:00:13	00:37:11.677	0.201
06/15/2022 14:00:13	00:37:11.882	0.203
06/15/2022 14:00:14	00:37:12.286	0.202
06/15/2022 14:00:14	00:37:12.387	0.204
06/15/2022 14:00:14	00:37:12.489	0.203
06/15/2022 14:00:14	00:37:12.693	0.200
06/15/2022 14:00:14	00:37:12.795	0.203
06/15/2022 14:00:14	00:37:12.897	0.204
06/15/2022 14:00:15	00:37:13.203	0.203
06/15/2022 14:00:15	00:37:13.304	0.206
06/15/2022 14:00:15	00:37:13.406	0.202
06/15/2022 14:00:15	00:37:13.706	0.204
06/15/2022 14:00:15	00:37:13.911	0.206
06/15/2022 14:00:15	00:37:14.013	0.204
06/15/2022 14:00:15	00:37:14.115	0.202
06/15/2022 14:00:16	00:37:14.319	0.204
06/15/2022 14:00:16	00:37:14.421	0.200
06/15/2022 14:00:16	00:37:14.523	0.203
06/15/2022 14:00:16	00:37:14.930	0.206
06/15/2022 14:00:16	00:37:15.030	0.200
06/15/2022 14:00:16	00:37:15.131	0.202
06/15/2022 14:00:17	00:37:15.233	0.204
06/15/2022 14:00:17	00:37:15.335	0.202
06/15/2022 14:00:17	00:37:15.437	0.200
06/15/2022 14:00:17	00:37:15.539	0.199
06/15/2022 14:00:17	00:37:15.641	0.202
06/15/2022 14:00:17	00:37:15.745	0.201
06/15/2022 14:00:17	00:37:15.847	0.202
06/15/2022 14:00:17	00:37:15.949	0.204
06/15/2022 14:00:18	00:37:16.357	0.203
06/15/2022 14:00:18	00:37:16.561	0.204
06/15/2022 14:00:18	00:37:16.765	0.202
06/15/2022 14:00:18	00:37:16.867	0.207
06/15/2022 14:00:18	00:37:16.969	0.203
06/15/2022 14:00:19	00:37:17.377	0.200
06/15/2022 14:00:19	00:37:17.479	0.204
06/15/2022 14:00:19	00:37:17.581	0.202
06/15/2022 14:00:19	00:37:17.682	0.204
06/15/2022 14:00:19	00:37:17.983	0.201
06/15/2022 14:00:19	00:37:18.085	0.202
06/15/2022 14:00:20	00:37:18.289	0.205
06/15/2022 14:00:20	00:37:18.493	0.204
06/15/2022 14:00:20	00:37:18.595	0.205
06/15/2022 14:00:20	00:37:18.798	0.203
06/15/2022 14:00:20	00:37:18.900	0.205
06/15/2022 14:00:21	00:37:19.200	0.202
06/15/2022 14:00:21	00:37:19.403	0.207
06/15/2022 14:00:21	00:37:19.505	0.202
06/15/2022 14:00:21	00:37:19.811	0.200
06/15/2022 14:00:21	00:37:19.913	0.203
06/15/2022 14:00:21	00:37:20.020	0.200
06/15/2022 14:00:21	00:37:20.120	0.202
06/15/2022 14:00:22	00:37:20.223	0.204
06/15/2022 14:00:22	00:37:20.324	0.202
06/15/2022 14:00:22	00:37:20.424	0.206
06/15/2022 14:00:22	00:37:20.524	0.202
06/15/2022 14:00:22	00:37:20.624	0.204
06/15/2022 14:00:22	00:37:20.827	0.201
06/15/2022 14:00:22	00:37:21.031	0.204
06/15/2022 14:00:22	00:37:21.133	0.203
06/15/2022 14:00:23	00:37:21.337	0.204
06/15/2022 14:00:23	00:37:22.148	0.201
06/15/2022 14:00:24	00:37:22.557	0.204
06/15/2022 14:00:24	00:37:22.863	0.203
06/15/2022 14:00:24	00:37:22.965	0.205
06/15/2022 14:00:24	00:37:23.066	0.202
06/15/2022 14:00:24	00:37:23.166	0.205
06/15/2022 14:00:25	00:37:23.266	0.204
06/15/2022 14:00:25	00:37:23.366	0.206
06/15/2022 14:00:25	00:37:23.468	0.203
06/15/2022 14:00:25	00:37:23.570	0.204
06/15/2022 14:00:25	00:37:23.878	0.203
06/15/2022 14:00:25	00:37:24.081	0.207
06/15/2022 14:00:25	00:37:24.183	0.201
06/15/2022 14:00:26	00:37:24.488	0.204
06/15/2022 14:00:26	00:37:24.688	0.202
06/15/2022 14:00:26	00:37:24.788	0.204
06/15/2022 14:00:26	00:37:25.197	0.208
06/15/2022 14:00:27	00:37:25.299	0.205
06/15/2022 14:00:27	00:37:25.401	0.202
06/15/2022 14:00:27	00:37:25.503	0.204
06/15/2022 14:00:27	00:37:25.605	0.202
06/15/2022 14:00:27	00:37:25.808	0.203
06/15/2022 14:00:27	00:37:26.120	0.205
06/15/2022 14:00:27	00:37:26.220	0.203
06/15/2022 14:00:28	00:37:26.425	0.205
06/15/2022 14:00:28	00:37:26.527	0.200
06/15/2022 14:00:28	00:37:26.629	0.206
06/15/2022 14:00:28	00:37:26.935	0.204
06/15/2022 14:00:29	00:37:27.540	0.208
06/15/2022 14:00:29	00:37:27.642	0.204
06/15/2022 14:00:29	00:37:27.847	0.205
06/15/2022 14:00:29	00:37:27.949	0.207
06/15/2022 14:00:29	00:37:28.051	0.203
06/15/2022 14:00:29	00:37:28.153	0.206
06/15/2022 14:00:30	00:37:28.255	0.202
06/15/2022 14:00:30	00:37:28.357	0.203
06/15/2022 14:00:30	00:37:28.459	0.202
06/15/2022 14:00:30	00:37:28.760	0.205
06/15/2022 14:00:30	00:37:28.860	0.207
06/15/2022 14:00:30	00:37:28.960	0.204
06/15/2022 14:00:30	00:37:29.062	0.206
06/15/2022 14:00:30	00:37:29.164	0.204
06/15/2022 14:00:31	00:37:29.267	0.206
06/15/2022 14:00:31	00:37:29.471	0.203
06/15/2022 14:00:31	00:37:29.573	0.204
06/15/2022 14:00:31	00:37:29.675	0.203
06/15/2022 14:00:31	00:37:29.878	0.206
06/15/2022 14:00:31	00:37:29.980	0.204
06/15/2022 14:00:31	00:37:30.082	0.209
06/15/2022 14:00:31	00:37:30.182	0.204
06/15/2022 14:00:32	00:37:31.097	0.203
06/15/2022 14:00:32	00:37:31.199	0.204
06/15/2022 14:00:33	00:37:31.300	0.203
06/15/2022 14:00:33	00:37:31.402	0.205
06/15/2022 14:00:33	00:37:31.702	0.204
06/15/2022 14:00:33	00:37:31.802	0.203
06/15/2022 14:00:33	00:37:31.904	0.206
06/15/2022 14:00:33	00:37:32.006	0.205
06/15/2022 14:00:33	00:37:32.109	0.206
06/15/2022 14:00:33	00:37:32.211	0.203
06/15/2022 14:00:34	00:37:32.313	0.204
06/15/2022 14:00:34	00:37:32.415	0.206
06/15/2022 14:00:34	00:37:32.517	0.204
06/15/2022 14:00:34	00:37:32.618	0.205
06/15/2022 14:00:34	00:37:32.720	0.204
06/15/2022 14:00:34	00:37:33.020	0.207
06/15/2022 14:00:34	00:37:33.120	0.203
06/15/2022 14:00:35	00:37:33.324	0.205
06/15/2022 14:00:35	00:37:33.427	0.203
06/15/2022 14:00:35	00:37:33.529	0.204
06/15/2022 14:00:35	00:37:33.835	0.202
06/15/2022 14:00:35	00:37:33.937	0.205
06/15/2022 14:00:35	00:37:34.141	0.203
06/15/2022 14:00:35	00:37:34.242	0.206
06/15/2022 14:00:36	00:37:34.449	0.207
06/15/2022 14:00:36	00:37:34.550	0.204
06/15/2022 14:00:36	00:37:34.857	0.201
06/15/2022 14:00:36	00:37:34.959	0.204
06/15/2022 14:00:37	00:37:35.468	0.209
06/15/2022 14:00:37	00:37:35.570	0.207
06/15/2022 14:00:37	00:37:35.670	0.204
06/15/2022 14:00:37	00:37:35.872	0.206
06/15/2022 14:00:38	00:37:36.383	0.203
06/15/2022 14:00:38	00:37:36.485	0.207
06/15/2022 14:00:38	00:37:36.587	0.204
06/15/2022 14:00:38	00:37:36.790	0.206
06/15/2022 14:00:38	00:37:36.892	0.204
06/15/2022 14:00:38	00:37:36.994	0.206
06/15/2022 14:00:38	00:37:37.094	0.204
06/15/2022 14:00:38	00:37:37.194	0.208
06/15/2022 14:00:39	00:37:37.396	0.205
06/15/2022 14:00:39	00:37:37.600	0.208
06/15/2022 14:00:39	00:37:37.805	0.204
06/15/2022 14:00:39	00:37:37.907	0.208
06/15/2022 14:00:39	00:37:38.111	0.205
06/15/2022 14:00:40	00:37:38.315	0.208
06/15/2022 14:00:40	00:37:38.416	0.207
06/15/2022 14:00:40	00:37:38.616	0.203
06/15/2022 14:00:40	00:37:38.718	0.205
06/15/2022 14:00:40	00:37:39.024	0.204
06/15/2022 14:00:41	00:37:39.331	0.206
06/15/2022 14:00:41	00:37:39.535	0.204
06/15/2022 14:00:41	00:37:39.637	0.201
06/15/2022 14:00:41	00:37:39.738	0.206
06/15/2022 14:00:41	00:37:39.940	0.207
06/15/2022 14:00:41	00:37:40.047	0.205
06/15/2022 14:00:41	00:37:40.148	0.207
06/15/2022 14:00:42	00:37:40.454	0.205
06/15/2022 14:00:42	00:37:40.659	0.204
06/15/2022 14:00:42	00:37:40.761	0.202
06/15/2022 14:00:42	00:37:40.863	0.205
06/15/2022 14:00:42	00:37:40.965	0.202
06/15/2022 14:00:42	00:37:41.066	0.206
06/15/2022 14:00:43	00:37:41.366	0.204
06/15/2022 14:00:43	00:37:41.466	0.205
06/15/2022 14:00:43	00:37:41.670	0.203
06/15/2022 14:00:43	00:37:41.878	0.206
06/15/2022 14:00:43	00:37:41.981	0.204
06/15/2022 14:00:43	00:37:42.083	0.206
06/15/2022 14:00:43	00:37:42.287	0.204
06/15/2022 14:00:44	00:37:42.396	0.207
06/15/2022 14:00:44	00:37:42.497	0.205
06/15/2022 14:00:44	00:37:42.698	0.208
06/15/2022 14:00:44	00:37:42.900	0.206
06/15/2022 14:00:44	00:37:43.002	0.204
06/15/2022 14:00:44	00:37:43.104	0.207
06/15/2022 14:00:44	00:37:43.206	0.206
06/15/2022 14:00:45	00:37:43.411	0.204
06/15/2022 14:00:45	00:37:43.513	0.206
06/15/2022 14:00:45	00:37:43.615	0.204
06/15/2022 14:00:45	00:37:43.818	0.207
06/15/2022 14:00:45	00:37:43.918	0.205
06/15/2022 14:00:45	00:37:44.018	0.207
06/15/2022 14:00:45	00:37:44.118	0.202
06/15/2022 14:00:45	00:37:44.220	0.204
06/15/2022 14:00:46	00:37:44.526	0.206
06/15/2022 14:00:46	00:37:44.628	0.204
06/15/2022 14:00:46	00:37:44.731	0.207
06/15/2022 14:00:46	00:37:44.833	0.205
06/15/2022 14:00:46	00:37:45.342	0.209
06/15/2022 14:00:47	00:37:45.442	0.206
06/15/2022 14:00:47	00:37:45.542	0.208
06/15/2022 14:00:47	00:37:45.642	0.204
06/15/2022 14:00:47	00:37:45.744	0.207
06/15/2022 14:00:47	00:37:45.948	0.204
06/15/2022 14:00:47	00:37:46.050	0.205
06/15/2022 14:00:47	00:37:46.153	0.203
06/15/2022 14:00:47	00:37:46.255	0.207
06/15/2022 14:00:48	00:37:46.459	0.205
06/15/2022 14:00:48	00:37:46.660	0.207
06/15/2022 14:00:48	00:37:46.762	0.208
06/15/2022 14:00:48	00:37:46.862	0.204
06/15/2022 14:00:48	00:37:47.064	0.206
06/15/2022 14:00:48	00:37:47.268	0.208
06/15/2022 14:00:48	00:37:47.370	0.204
06/15/2022 14:00:49	00:37:47.472	0.209
06/15/2022 14:00:49	00:37:47.575	0.206
06/15/2022 14:00:49	00:37:47.677	0.208
06/15/2022 14:00:49	00:37:47.779	0.207
06/15/2022 14:00:49	00:37:47.881	0.204
06/15/2022 14:00:49	00:37:47.983	0.207
06/15/2022 14:00:49	00:37:48.184	0.203
06/15/2022 14:00:49	00:37:48.294	0.204
06/15/2022 14:00:50	00:37:48.396	0.206
06/15/2022 14:00:50	00:37:48.600	0.203
06/15/2022 14:00:50	00:37:48.702	0.206
06/15/2022 14:00:50	00:37:48.906	0.205
06/15/2022 14:00:50	00:37:49.213	0.206
06/15/2022 14:00:50	00:37:49.315	0.203
06/15/2022 14:00:51	00:37:49.416	0.209
06/15/2022 14:00:51	00:37:49.516	0.207
06/15/2022 14:00:51	00:37:49.616	0.204
06/15/2022 14:00:51	00:37:49.920	0.207
06/15/2022 14:00:51	00:37:50.124	0.208
06/15/2022 14:00:52	00:37:50.431	0.204
06/15/2022 14:00:52	00:37:50.533	0.208
06/15/2022 14:00:52	00:37:51.242	0.206
06/15/2022 14:00:52	00:37:51.344	0.204
06/15/2022 14:00:53	00:37:51.446	0.205
06/15/2022 14:00:53	00:37:51.548	0.208
06/15/2022 14:00:53	00:37:51.650	0.206
06/15/2022 14:00:53	00:37:51.855	0.210
06/15/2022 14:00:53	00:37:52.059	0.207
06/15/2022 14:00:53	00:37:52.161	0.204
06/15/2022 14:00:54	00:37:52.462	0.208
06/15/2022 14:00:54	00:37:52.562	0.205
06/15/2022 14:00:54	00:37:52.664	0.209
06/15/2022 14:00:54	00:37:52.766	0.207
06/15/2022 14:00:54	00:37:53.072	0.205
06/15/2022 14:00:54	00:37:53.175	0.209
06/15/2022 14:00:54	00:37:53.277	0.207
06/15/2022 14:00:55	00:37:53.682	0.210
