Local Date/Time	Relative Time	setflow-a:setflow [µL/min]
06/15/2022 13:59:50	00:36:48.167	0.300
06/15/2022 13:59:50	00:36:48.268	0.300
06/15/2022 13:59:50	00:36:48.371	0.300
06/15/2022 13:59:50	00:36:48.473	0.300
06/15/2022 13:59:50	00:36:48.575	0.300
06/15/2022 13:59:50	00:36:48.675	0.300
06/15/2022 13:59:50	00:36:48.775	0.300
06/15/2022 13:59:50	00:36:48.877	0.300
06/15/2022 13:59:50	00:36:48.979	0.300
06/15/2022 13:59:51	00:36:49.081	0.300
06/15/2022 13:59:51	00:36:49.183	0.300
06/15/2022 13:59:51	00:36:49.285	0.300
06/15/2022 13:59:51	00:36:49.387	0.300
06/15/2022 13:59:51	00:36:49.489	0.300
06/15/2022 13:59:51	00:36:49.590	0.300
06/15/2022 13:59:51	00:36:49.692	0.300
06/15/2022 13:59:51	00:36:49.795	0.300
06/15/2022 13:59:51	00:36:49.895	0.300
06/15/2022 13:59:51	00:36:49.995	0.300
06/15/2022 13:59:52	00:36:50.097	0.300
06/15/2022 13:59:52	00:36:50.199	0.300
06/15/2022 13:59:52	00:36:50.301	0.300
06/15/2022 13:59:52	00:36:50.403	0.300
06/15/2022 13:59:52	00:36:50.505	0.300
06/15/2022 13:59:52	00:36:50.607	0.300
06/15/2022 13:59:52	00:36:50.709	0.300
06/15/2022 13:59:52	00:36:50.811	0.300
06/15/2022 13:59:52	00:36:50.913	0.300
06/15/2022 13:59:52	00:36:51.014	0.300
06/15/2022 13:59:53	00:36:51.116	0.300
06/15/2022 13:59:53	00:36:51.223	0.300
06/15/2022 13:59:53	00:36:51.323	0.300
06/15/2022 13:59:53	00:36:51.423	0.300
06/15/2022 13:59:53	00:36:51.523	0.300
06/15/2022 13:59:53	00:36:51.625	0.300
06/15/2022 13:59:53	00:36:51.727	0.300
06/15/2022 13:59:53	00:36:51.829	0.300
06/15/2022 13:59:53	00:36:51.931	0.300
06/15/2022 13:59:54	00:36:52.033	0.300
06/15/2022 13:59:54	00:36:52.135	0.300
06/15/2022 13:59:54	00:36:52.237	0.300
06/15/2022 13:59:54	00:36:52.339	0.300
06/15/2022 13:59:54	00:36:52.440	0.300
06/15/2022 13:59:54	00:36:52.542	0.300
06/15/2022 13:59:54	00:36:52.645	0.300
06/15/2022 13:59:54	00:36:52.749	0.300
06/15/2022 13:59:54	00:36:52.849	0.300
06/15/2022 13:59:54	00:36:52.949	0.300
06/15/2022 13:59:55	00:36:53.051	0.300
06/15/2022 13:59:55	00:36:53.153	0.300
06/15/2022 13:59:55	00:36:53.255	0.300
06/15/2022 13:59:55	00:36:53.357	0.300
06/15/2022 13:59:55	00:36:53.459	0.299
06/15/2022 13:59:55	00:36:53.561	0.299
06/15/2022 13:59:55	00:36:53.663	0.299
06/15/2022 13:59:55	00:36:53.764	0.299
06/15/2022 13:59:55	00:36:53.866	0.299
06/15/2022 13:59:55	00:36:53.968	0.299
06/15/2022 13:59:56	00:36:54.071	0.299
06/15/2022 13:59:56	00:36:54.177	0.299
06/15/2022 13:59:56	00:36:54.277	0.299
06/15/2022 13:59:56	00:36:54.379	0.299
06/15/2022 13:59:56	00:36:54.481	0.299
06/15/2022 13:59:56	00:36:54.583	0.299
06/15/2022 13:59:56	00:36:54.685	0.299
06/15/2022 13:59:56	00:36:54.787	0.299
06/15/2022 13:59:56	00:36:54.889	0.299
06/15/2022 13:59:56	00:36:54.991	0.299
06/15/2022 13:59:57	00:36:55.093	0.299
06/15/2022 13:59:57	00:36:55.194	0.299
06/15/2022 13:59:57	00:36:55.296	0.299
06/15/2022 13:59:57	00:36:55.399	0.299
06/15/2022 13:59:57	00:36:55.499	0.299
06/15/2022 13:59:57	00:36:55.599	0.299
06/15/2022 13:59:57	00:36:55.699	0.299
06/15/2022 13:59:57	00:36:55.801	0.299
06/15/2022 13:59:57	00:36:55.903	0.299
06/15/2022 13:59:57	00:36:56.005	0.299
06/15/2022 13:59:58	00:36:56.107	0.299
06/15/2022 13:59:58	00:36:56.209	0.299
06/15/2022 13:59:58	00:36:56.311	0.299
06/15/2022 13:59:58	00:36:56.413	0.299
06/15/2022 13:59:58	00:36:56.515	0.299
06/15/2022 13:59:58	00:36:56.616	0.299
06/15/2022 13:59:58	00:36:56.718	0.299
06/15/2022 13:59:58	00:36:56.819	0.299
06/15/2022 13:59:58	00:36:56.919	0.299
06/15/2022 13:59:58	00:36:57.019	0.299
06/15/2022 13:59:59	00:36:57.119	0.299
06/15/2022 13:59:59	00:36:57.221	0.299
06/15/2022 13:59:59	00:36:57.323	0.299
06/15/2022 13:59:59	00:36:57.425	0.299
06/15/2022 13:59:59	00:36:57.527	0.299
06/15/2022 13:59:59	00:36:57.629	0.299
06/15/2022 13:59:59	00:36:57.731	0.299
06/15/2022 13:59:59	00:36:57.833	0.299
06/15/2022 13:59:59	00:36:57.934	0.299
06/15/2022 13:59:59	00:36:58.036	0.299
06/15/2022 14:00:00	00:36:58.138	0.299
06/15/2022 14:00:00	00:36:58.239	0.299
06/15/2022 14:00:00	00:36:58.339	0.299
06/15/2022 14:00:00	00:36:58.443	0.299
06/15/2022 14:00:00	00:36:58.545	0.299
06/15/2022 14:00:00	00:36:58.647	0.299
06/15/2022 14:00:00	00:36:58.749	0.299
06/15/2022 14:00:00	00:36:58.851	0.299
06/15/2022 14:00:00	00:36:58.953	0.299
06/15/2022 14:00:00	00:36:59.055	0.299
06/15/2022 14:00:01	00:36:59.157	0.299
06/15/2022 14:00:01	00:36:59.259	0.299
06/15/2022 14:00:01	00:36:59.360	0.299
06/15/2022 14:00:01	00:36:59.462	0.299
06/15/2022 14:00:01	00:36:59.562	0.299
06/15/2022 14:00:01	00:36:59.663	0.299
06/15/2022 14:00:01	00:36:59.765	0.299
06/15/2022 14:00:01	00:36:59.865	0.299
06/15/2022 14:00:01	00:36:59.967	0.299
06/15/2022 14:00:01	00:37:00.069	0.299
06/15/2022 14:00:02	00:37:00.171	0.299
06/15/2022 14:00:02	00:37:00.273	0.299
06/15/2022 14:00:02	00:37:00.375	0.299
06/15/2022 14:00:02	00:37:00.477	0.299
06/15/2022 14:00:02	00:37:00.579	0.299
06/15/2022 14:00:02	00:37:00.680	0.299
06/15/2022 14:00:02	00:37:00.782	0.299
06/15/2022 14:00:02	00:37:00.884	0.299
06/15/2022 14:00:02	00:37:00.984	0.299
06/15/2022 14:00:03	00:37:01.085	0.299
06/15/2022 14:00:03	00:37:01.188	0.299
06/15/2022 14:00:03	00:37:01.289	0.299
06/15/2022 14:00:03	00:37:01.391	0.299
06/15/2022 14:00:03	00:37:01.493	0.299
06/15/2022 14:00:03	00:37:01.595	0.299
06/15/2022 14:00:03	00:37:01.697	0.299
06/15/2022 14:00:03	00:37:01.799	0.299
06/15/2022 14:00:03	00:37:01.901	0.299
06/15/2022 14:00:03	00:37:02.003	0.299
06/15/2022 14:00:04	00:37:02.104	0.299
06/15/2022 14:00:04	00:37:02.206	0.299
06/15/2022 14:00:04	00:37:02.308	0.299
06/15/2022 14:00:04	00:37:02.411	0.299
06/15/2022 14:00:04	00:37:02.511	0.299
06/15/2022 14:00:04	00:37:02.611	0.299
06/15/2022 14:00:04	00:37:02.711	0.298
06/15/2022 14:00:04	00:37:02.813	0.298
06/15/2022 14:00:04	00:37:02.915	0.298
06/15/2022 14:00:04	00:37:03.017	0.298
06/15/2022 14:00:05	00:37:03.119	0.298
06/15/2022 14:00:05	00:37:03.221	0.298
06/15/2022 14:00:05	00:37:03.323	0.298
06/15/2022 14:00:05	00:37:03.425	0.298
06/15/2022 14:00:05	00:37:03.539	0.298
06/15/2022 14:00:05	00:37:03.640	0.298
06/15/2022 14:00:05	00:37:03.740	0.298
06/15/2022 14:00:05	00:37:03.840	0.298
06/15/2022 14:00:05	00:37:03.941	0.298
06/15/2022 14:00:05	00:37:04.043	0.298
06/15/2022 14:00:06	00:37:04.145	0.298
06/15/2022 14:00:06	00:37:04.247	0.298
06/15/2022 14:00:06	00:37:04.349	0.298
06/15/2022 14:00:06	00:37:04.451	0.298
06/15/2022 14:00:06	00:37:04.553	0.298
06/15/2022 14:00:06	00:37:04.655	0.298
06/15/2022 14:00:06	00:37:04.757	0.298
06/15/2022 14:00:06	00:37:04.858	0.298
06/15/2022 14:00:06	00:37:04.960	0.298
06/15/2022 14:00:06	00:37:05.062	0.298
06/15/2022 14:00:07	00:37:05.162	0.298
06/15/2022 14:00:07	00:37:05.263	0.298
06/15/2022 14:00:07	00:37:05.363	0.298
06/15/2022 14:00:07	00:37:05.465	0.298
06/15/2022 14:00:07	00:37:05.567	0.298
06/15/2022 14:00:07	00:37:05.669	0.298
06/15/2022 14:00:07	00:37:05.779	0.298
06/15/2022 14:00:07	00:37:05.882	0.298
06/15/2022 14:00:07	00:37:05.985	0.298
06/15/2022 14:00:07	00:37:06.087	0.298
06/15/2022 14:00:08	00:37:06.189	0.298
06/15/2022 14:00:08	00:37:06.291	0.298
06/15/2022 14:00:08	00:37:06.392	0.298
06/15/2022 14:00:08	00:37:06.494	0.298
06/15/2022 14:00:08	00:37:06.596	0.298
06/15/2022 14:00:08	00:37:06.699	0.298
06/15/2022 14:00:08	00:37:06.799	0.298
06/15/2022 14:00:08	00:37:06.901	0.298
06/15/2022 14:00:08	00:37:07.003	0.298
06/15/2022 14:00:08	00:37:07.105	0.298
06/15/2022 14:00:09	00:37:07.207	0.298
06/15/2022 14:00:09	00:37:07.309	0.298
06/15/2022 14:00:09	00:37:07.411	0.298
06/15/2022 14:00:09	00:37:07.513	0.298
06/15/2022 14:00:09	00:37:07.614	0.298
06/15/2022 14:00:09	00:37:07.716	0.298
06/15/2022 14:00:09	00:37:07.818	0.298
06/15/2022 14:00:09	00:37:07.918	0.298
06/15/2022 14:00:09	00:37:08.018	0.298
06/15/2022 14:00:09	00:37:08.119	0.298
06/15/2022 14:00:10	00:37:08.221	0.298
06/15/2022 14:00:10	00:37:08.323	0.298
06/15/2022 14:00:10	00:37:08.425	0.298
06/15/2022 14:00:10	00:37:08.527	0.298
06/15/2022 14:00:10	00:37:08.629	0.298
06/15/2022 14:00:10	00:37:08.731	0.298
06/15/2022 14:00:10	00:37:08.833	0.298
06/15/2022 14:00:10	00:37:08.935	0.298
06/15/2022 14:00:10	00:37:09.037	0.298
06/15/2022 14:00:11	00:37:09.138	0.298
06/15/2022 14:00:11	00:37:09.240	0.298
06/15/2022 14:00:11	00:37:09.340	0.298
06/15/2022 14:00:11	00:37:09.440	0.298
06/15/2022 14:00:11	00:37:09.541	0.298
06/15/2022 14:00:11	00:37:09.641	0.298
06/15/2022 14:00:11	00:37:09.743	0.298
06/15/2022 14:00:11	00:37:09.845	0.298
06/15/2022 14:00:11	00:37:09.947	0.298
06/15/2022 14:00:11	00:37:10.049	0.298
06/15/2022 14:00:12	00:37:10.151	0.298
06/15/2022 14:00:12	00:37:10.253	0.298
06/15/2022 14:00:12	00:37:10.355	0.298
06/15/2022 14:00:12	00:37:10.457	0.298
06/15/2022 14:00:12	00:37:10.559	0.298
06/15/2022 14:00:12	00:37:10.660	0.298
06/15/2022 14:00:12	00:37:10.760	0.298
06/15/2022 14:00:12	00:37:10.860	0.298
06/15/2022 14:00:12	00:37:10.961	0.298
06/15/2022 14:00:12	00:37:11.063	0.298
06/15/2022 14:00:13	00:37:11.165	0.298
06/15/2022 14:00:13	00:37:11.267	0.298
06/15/2022 14:00:13	00:37:11.369	0.298
06/15/2022 14:00:13	00:37:11.474	0.298
06/15/2022 14:00:13	00:37:11.575	0.298
06/15/2022 14:00:13	00:37:11.677	0.298
06/15/2022 14:00:13	00:37:11.781	0.298
06/15/2022 14:00:13	00:37:11.882	0.298
06/15/2022 14:00:13	00:37:11.984	0.297
06/15/2022 14:00:13	00:37:12.084	0.297
06/15/2022 14:00:14	00:37:12.184	0.297
06/15/2022 14:00:14	00:37:12.286	0.297
06/15/2022 14:00:14	00:37:12.387	0.297
06/15/2022 14:00:14	00:37:12.489	0.297
06/15/2022 14:00:14	00:37:12.591	0.297
06/15/2022 14:00:14	00:37:12.693	0.297
06/15/2022 14:00:14	00:37:12.795	0.297
06/15/2022 14:00:14	00:37:12.897	0.297
06/15/2022 14:00:14	00:37:12.999	0.297
06/15/2022 14:00:14	00:37:13.101	0.297
06/15/2022 14:00:15	00:37:13.203	0.297
06/15/2022 14:00:15	00:37:13.304	0.297
06/15/2022 14:00:15	00:37:13.406	0.297
06/15/2022 14:00:15	00:37:13.506	0.297
06/15/2022 14:00:15	00:37:13.606	0.297
06/15/2022 14:00:15	00:37:13.706	0.297
06/15/2022 14:00:15	00:37:13.809	0.297
06/15/2022 14:00:15	00:37:13.911	0.297
06/15/2022 14:00:15	00:37:14.013	0.297
06/15/2022 14:00:15	00:37:14.115	0.297
06/15/2022 14:00:16	00:37:14.217	0.297
06/15/2022 14:00:16	00:37:14.319	0.297
06/15/2022 14:00:16	00:37:14.421	0.297
06/15/2022 14:00:16	00:37:14.522	0.297
06/15/2022 14:00:16	00:37:14.624	0.297
06/15/2022 14:00:16	00:37:14.726	0.297
06/15/2022 14:00:16	00:37:14.829	0.297
06/15/2022 14:00:16	00:37:14.930	0.297
06/15/2022 14:00:16	00:37:15.030	0.297
06/15/2022 14:00:16	00:37:15.131	0.297
06/15/2022 14:00:17	00:37:15.233	0.297
06/15/2022 14:00:17	00:37:15.335	0.297
06/15/2022 14:00:17	00:37:15.437	0.297
06/15/2022 14:00:17	00:37:15.539	0.297
06/15/2022 14:00:17	00:37:15.641	0.297
06/15/2022 14:00:17	00:37:15.745	0.297
06/15/2022 14:00:17	00:37:15.847	0.297
06/15/2022 14:00:17	00:37:15.949	0.297
06/15/2022 14:00:17	00:37:16.051	0.297
06/15/2022 14:00:17	00:37:16.152	0.297
06/15/2022 14:00:18	00:37:16.254	0.297
06/15/2022 14:00:18	00:37:16.357	0.297
06/15/2022 14:00:18	00:37:16.458	0.297
06/15/2022 14:00:18	00:37:16.561	0.297
06/15/2022 14:00:18	00:37:16.663	0.297
06/15/2022 14:00:18	00:37:16.765	0.297
06/15/2022 14:00:18	00:37:16.867	0.297
06/15/2022 14:00:18	00:37:16.969	0.297
06/15/2022 14:00:18	00:37:17.071	0.297
06/15/2022 14:00:18	00:37:17.173	0.297
06/15/2022 14:00:19	00:37:17.275	0.297
06/15/2022 14:00:19	00:37:17.377	0.297
06/15/2022 14:00:19	00:37:17.478	0.297
06/15/2022 14:00:19	00:37:17.580	0.297
06/15/2022 14:00:19	00:37:17.682	0.297
06/15/2022 14:00:19	00:37:17.782	0.297
06/15/2022 14:00:19	00:37:17.882	0.297
06/15/2022 14:00:19	00:37:17.983	0.297
06/15/2022 14:00:19	00:37:18.085	0.297
06/15/2022 14:00:20	00:37:18.187	0.297
06/15/2022 14:00:20	00:37:18.289	0.297
06/15/2022 14:00:20	00:37:18.391	0.297
06/15/2022 14:00:20	00:37:18.493	0.297
06/15/2022 14:00:20	00:37:18.595	0.297
06/15/2022 14:00:20	00:37:18.697	0.297
06/15/2022 14:00:20	00:37:18.798	0.297
06/15/2022 14:00:20	00:37:18.900	0.297
06/15/2022 14:00:20	00:37:19.000	0.297
06/15/2022 14:00:20	00:37:19.100	0.297
06/15/2022 14:00:21	00:37:19.200	0.297
06/15/2022 14:00:21	00:37:19.300	0.297
06/15/2022 14:00:21	00:37:19.403	0.297
06/15/2022 14:00:21	00:37:19.505	0.297
06/15/2022 14:00:21	00:37:19.607	0.297
06/15/2022 14:00:21	00:37:19.709	0.297
06/15/2022 14:00:21	00:37:19.811	0.297
06/15/2022 14:00:21	00:37:19.913	0.297
06/15/2022 14:00:21	00:37:20.020	0.297
06/15/2022 14:00:21	00:37:20.120	0.297
06/15/2022 14:00:22	00:37:20.222	0.297
06/15/2022 14:00:22	00:37:20.324	0.297
06/15/2022 14:00:22	00:37:20.424	0.297
06/15/2022 14:00:22	00:37:20.524	0.297
06/15/2022 14:00:22	00:37:20.624	0.297
06/15/2022 14:00:22	00:37:20.724	0.297
06/15/2022 14:00:22	00:37:20.827	0.297
06/15/2022 14:00:22	00:37:20.929	0.297
06/15/2022 14:00:22	00:37:21.031	0.297
06/15/2022 14:00:22	00:37:21.133	0.297
06/15/2022 14:00:23	00:37:21.235	0.297
06/15/2022 14:00:23	00:37:21.337	0.297
06/15/2022 14:00:23	00:37:21.439	0.297
06/15/2022 14:00:23	00:37:21.540	0.297
06/15/2022 14:00:23	00:37:21.642	0.297
06/15/2022 14:00:23	00:37:21.744	0.297
06/15/2022 14:00:23	00:37:21.844	0.297
06/15/2022 14:00:23	00:37:21.944	0.297
06/15/2022 14:00:23	00:37:22.046	0.297
06/15/2022 14:00:23	00:37:22.148	0.297
06/15/2022 14:00:24	00:37:22.251	0.297
06/15/2022 14:00:24	00:37:22.353	0.297
06/15/2022 14:00:24	00:37:22.455	0.297
06/15/2022 14:00:24	00:37:22.557	0.297
06/15/2022 14:00:24	00:37:22.659	0.297
06/15/2022 14:00:24	00:37:22.761	0.297
06/15/2022 14:00:24	00:37:22.862	0.297
06/15/2022 14:00:24	00:37:22.964	0.297
06/15/2022 14:00:24	00:37:23.066	0.297
06/15/2022 14:00:24	00:37:23.166	0.297
06/15/2022 14:00:25	00:37:23.266	0.297
06/15/2022 14:00:25	00:37:23.366	0.297
06/15/2022 14:00:25	00:37:23.468	0.297
06/15/2022 14:00:25	00:37:23.570	0.297
06/15/2022 14:00:25	00:37:23.673	0.297
06/15/2022 14:00:25	00:37:23.775	0.297
06/15/2022 14:00:25	00:37:23.878	0.297
06/15/2022 14:00:25	00:37:23.979	0.297
06/15/2022 14:00:25	00:37:24.081	0.297
06/15/2022 14:00:25	00:37:24.183	0.297
06/15/2022 14:00:26	00:37:24.284	0.297
06/15/2022 14:00:26	00:37:24.386	0.297
06/15/2022 14:00:26	00:37:24.488	0.297
06/15/2022 14:00:26	00:37:24.588	0.297
06/15/2022 14:00:26	00:37:24.688	0.297
06/15/2022 14:00:26	00:37:24.788	0.297
06/15/2022 14:00:26	00:37:24.890	0.297
06/15/2022 14:00:26	00:37:24.993	0.297
06/15/2022 14:00:26	00:37:25.095	0.297
06/15/2022 14:00:26	00:37:25.197	0.297
06/15/2022 14:00:27	00:37:25.299	0.297
06/15/2022 14:00:27	00:37:25.401	0.297
06/15/2022 14:00:27	00:37:25.503	0.297
06/15/2022 14:00:27	00:37:25.604	0.297
06/15/2022 14:00:27	00:37:25.706	0.297
06/15/2022 14:00:27	00:37:25.808	0.296
06/15/2022 14:00:27	00:37:25.920	0.296
06/15/2022 14:00:27	00:37:26.020	0.296
06/15/2022 14:00:27	00:37:26.120	0.296
06/15/2022 14:00:27	00:37:26.220	0.296
06/15/2022 14:00:28	00:37:26.322	0.296
06/15/2022 14:00:28	00:37:26.425	0.296
06/15/2022 14:00:28	00:37:26.527	0.296
06/15/2022 14:00:28	00:37:26.629	0.296
06/15/2022 14:00:28	00:37:26.731	0.296
06/15/2022 14:00:28	00:37:26.833	0.296
06/15/2022 14:00:28	00:37:26.935	0.296
06/15/2022 14:00:28	00:37:27.037	0.296
06/15/2022 14:00:28	00:37:27.138	0.296
06/15/2022 14:00:29	00:37:27.238	0.296
06/15/2022 14:00:29	00:37:27.340	0.296
06/15/2022 14:00:29	00:37:27.440	0.296
06/15/2022 14:00:29	00:37:27.540	0.296
06/15/2022 14:00:29	00:37:27.642	0.296
06/15/2022 14:00:29	00:37:27.744	0.296
06/15/2022 14:00:29	00:37:27.847	0.296
06/15/2022 14:00:29	00:37:27.949	0.296
06/15/2022 14:00:29	00:37:28.051	0.296
06/15/2022 14:00:29	00:37:28.153	0.296
06/15/2022 14:00:30	00:37:28.255	0.296
06/15/2022 14:00:30	00:37:28.357	0.296
06/15/2022 14:00:30	00:37:28.459	0.296
06/15/2022 14:00:30	00:37:28.560	0.296
06/15/2022 14:00:30	00:37:28.660	0.296
06/15/2022 14:00:30	00:37:28.760	0.296
06/15/2022 14:00:30	00:37:28.860	0.296
06/15/2022 14:00:30	00:37:28.960	0.296
06/15/2022 14:00:30	00:37:29.062	0.296
06/15/2022 14:00:30	00:37:29.164	0.296
06/15/2022 14:00:31	00:37:29.267	0.296
06/15/2022 14:00:31	00:37:29.369	0.296
06/15/2022 14:00:31	00:37:29.471	0.296
06/15/2022 14:00:31	00:37:29.573	0.296
06/15/2022 14:00:31	00:37:29.675	0.296
06/15/2022 14:00:31	00:37:29.777	0.296
06/15/2022 14:00:31	00:37:29.878	0.296
06/15/2022 14:00:31	00:37:29.980	0.296
06/15/2022 14:00:31	00:37:30.082	0.296
06/15/2022 14:00:31	00:37:30.182	0.296
06/15/2022 14:00:32	00:37:30.282	0.296
06/15/2022 14:00:32	00:37:30.382	0.296
06/15/2022 14:00:32	00:37:30.484	0.296
06/15/2022 14:00:32	00:37:30.586	0.296
06/15/2022 14:00:32	00:37:30.689	0.296
06/15/2022 14:00:32	00:37:30.791	0.296
06/15/2022 14:00:32	00:37:30.893	0.296
06/15/2022 14:00:32	00:37:30.995	0.296
06/15/2022 14:00:32	00:37:31.097	0.296
06/15/2022 14:00:32	00:37:31.198	0.296
06/15/2022 14:00:33	00:37:31.300	0.296
06/15/2022 14:00:33	00:37:31.402	0.296
06/15/2022 14:00:33	00:37:31.502	0.296
06/15/2022 14:00:33	00:37:31.602	0.296
06/15/2022 14:00:33	00:37:31.702	0.296
06/15/2022 14:00:33	00:37:31.802	0.296
06/15/2022 14:00:33	00:37:31.904	0.296
06/15/2022 14:00:33	00:37:32.006	0.296
06/15/2022 14:00:33	00:37:32.109	0.296
06/15/2022 14:00:33	00:37:32.211	0.296
06/15/2022 14:00:34	00:37:32.313	0.296
06/15/2022 14:00:34	00:37:32.415	0.296
06/15/2022 14:00:34	00:37:32.516	0.296
06/15/2022 14:00:34	00:37:32.618	0.296
06/15/2022 14:00:34	00:37:32.720	0.296
06/15/2022 14:00:34	00:37:32.820	0.296
06/15/2022 14:00:34	00:37:32.920	0.296
06/15/2022 14:00:34	00:37:33.020	0.296
06/15/2022 14:00:34	00:37:33.120	0.296
06/15/2022 14:00:34	00:37:33.222	0.296
06/15/2022 14:00:35	00:37:33.324	0.296
06/15/2022 14:00:35	00:37:33.427	0.296
06/15/2022 14:00:35	00:37:33.529	0.296
06/15/2022 14:00:35	00:37:33.631	0.296
06/15/2022 14:00:35	00:37:33.733	0.296
06/15/2022 14:00:35	00:37:33.835	0.296
06/15/2022 14:00:35	00:37:33.936	0.296
06/15/2022 14:00:35	00:37:34.038	0.296
06/15/2022 14:00:35	00:37:34.141	0.296
06/15/2022 14:00:35	00:37:34.242	0.296
06/15/2022 14:00:36	00:37:34.342	0.296
06/15/2022 14:00:36	00:37:34.448	0.296
06/15/2022 14:00:36	00:37:34.550	0.296
06/15/2022 14:00:36	00:37:34.652	0.296
06/15/2022 14:00:36	00:37:34.754	0.296
06/15/2022 14:00:36	00:37:34.857	0.296
06/15/2022 14:00:36	00:37:34.959	0.296
06/15/2022 14:00:36	00:37:35.061	0.296
06/15/2022 14:00:36	00:37:35.163	0.295
06/15/2022 14:00:36	00:37:35.265	0.295
06/15/2022 14:00:37	00:37:35.366	0.295
06/15/2022 14:00:37	00:37:35.468	0.295
06/15/2022 14:00:37	00:37:35.570	0.295
06/15/2022 14:00:37	00:37:35.670	0.295
06/15/2022 14:00:37	00:37:35.772	0.295
06/15/2022 14:00:37	00:37:35.872	0.295
06/15/2022 14:00:37	00:37:35.974	0.295
06/15/2022 14:00:37	00:37:36.076	0.295
06/15/2022 14:00:37	00:37:36.178	0.295
06/15/2022 14:00:37	00:37:36.281	0.295
06/15/2022 14:00:38	00:37:36.383	0.295
06/15/2022 14:00:38	00:37:36.485	0.295
06/15/2022 14:00:38	00:37:36.587	0.295
06/15/2022 14:00:38	00:37:36.689	0.295
06/15/2022 14:00:38	00:37:36.790	0.295
06/15/2022 14:00:38	00:37:36.892	0.295
06/15/2022 14:00:38	00:37:36.994	0.295
06/15/2022 14:00:38	00:37:37.094	0.295
06/15/2022 14:00:38	00:37:37.194	0.295
06/15/2022 14:00:38	00:37:37.294	0.295
06/15/2022 14:00:39	00:37:37.396	0.295
06/15/2022 14:00:39	00:37:37.498	0.295
06/15/2022 14:00:39	00:37:37.600	0.295
06/15/2022 14:00:39	00:37:37.703	0.295
06/15/2022 14:00:39	00:37:37.805	0.295
06/15/2022 14:00:39	00:37:37.907	0.295
06/15/2022 14:00:39	00:37:38.009	0.295
06/15/2022 14:00:39	00:37:38.110	0.295
06/15/2022 14:00:39	00:37:38.212	0.295
06/15/2022 14:00:40	00:37:38.314	0.295
06/15/2022 14:00:40	00:37:38.416	0.295
06/15/2022 14:00:40	00:37:38.516	0.295
06/15/2022 14:00:40	00:37:38.616	0.295
06/15/2022 14:00:40	00:37:38.718	0.295
06/15/2022 14:00:40	00:37:38.820	0.295
06/15/2022 14:00:40	00:37:38.922	0.295
06/15/2022 14:00:40	00:37:39.024	0.295
06/15/2022 14:00:40	00:37:39.127	0.295
06/15/2022 14:00:40	00:37:39.229	0.295
06/15/2022 14:00:41	00:37:39.331	0.295
06/15/2022 14:00:41	00:37:39.433	0.295
06/15/2022 14:00:41	00:37:39.535	0.295
06/15/2022 14:00:41	00:37:39.636	0.295
06/15/2022 14:00:41	00:37:39.738	0.295
06/15/2022 14:00:41	00:37:39.840	0.295
06/15/2022 14:00:41	00:37:39.940	0.295
06/15/2022 14:00:41	00:37:40.047	0.295
06/15/2022 14:00:41	00:37:40.148	0.295
06/15/2022 14:00:41	00:37:40.250	0.295
06/15/2022 14:00:42	00:37:40.352	0.295
06/15/2022 14:00:42	00:37:40.454	0.295
06/15/2022 14:00:42	00:37:40.557	0.295
06/15/2022 14:00:42	00:37:40.659	0.295
06/15/2022 14:00:42	00:37:40.761	0.295
06/15/2022 14:00:42	00:37:40.863	0.295
06/15/2022 14:00:42	00:37:40.964	0.295
06/15/2022 14:00:42	00:37:41.066	0.295
06/15/2022 14:00:42	00:37:41.166	0.295
06/15/2022 14:00:42	00:37:41.266	0.295
06/15/2022 14:00:43	00:37:41.366	0.295
06/15/2022 14:00:43	00:37:41.466	0.295
06/15/2022 14:00:43	00:37:41.568	0.295
06/15/2022 14:00:43	00:37:41.670	0.295
06/15/2022 14:00:43	00:37:41.776	0.295
06/15/2022 14:00:43	00:37:41.878	0.295
06/15/2022 14:00:43	00:37:41.981	0.295
06/15/2022 14:00:43	00:37:42.083	0.295
06/15/2022 14:00:43	00:37:42.185	0.295
06/15/2022 14:00:43	00:37:42.287	0.295
06/15/2022 14:00:44	00:37:42.396	0.295
06/15/2022 14:00:44	00:37:42.496	0.295
06/15/2022 14:00:44	00:37:42.598	0.295
06/15/2022 14:00:44	00:37:42.698	0.295
06/15/2022 14:00:44	00:37:42.798	0.295
06/15/2022 14:00:44	00:37:42.900	0.295
06/15/2022 14:00:44	00:37:43.002	0.295
06/15/2022 14:00:44	00:37:43.104	0.295
06/15/2022 14:00:44	00:37:43.206	0.295
06/15/2022 14:00:44	00:37:43.308	0.295
06/15/2022 14:00:45	00:37:43.411	0.295
06/15/2022 14:00:45	00:37:43.513	0.295
06/15/2022 14:00:45	00:37:43.615	0.295
06/15/2022 14:00:45	00:37:43.716	0.295
06/15/2022 14:00:45	00:37:43.818	0.295
06/15/2022 14:00:45	00:37:43.918	0.295
06/15/2022 14:00:45	00:37:44.018	0.295
06/15/2022 14:00:45	00:37:44.118	0.295
06/15/2022 14:00:45	00:37:44.220	0.295
06/15/2022 14:00:45	00:37:44.322	0.294
06/15/2022 14:00:46	00:37:44.424	0.294
06/15/2022 14:00:46	00:37:44.526	0.294
06/15/2022 14:00:46	00:37:44.628	0.294
06/15/2022 14:00:46	00:37:44.731	0.294
06/15/2022 14:00:46	00:37:44.833	0.294
