Local Date/Time	Relative Time	setflow-b:setflow [µL/min]
06/15/2022 13:56:24	00:33:22.316	0.178
06/15/2022 13:56:24	00:33:22.417	0.178
06/15/2022 13:56:24	00:33:22.519	0.178
06/15/2022 13:56:24	00:33:22.622	0.178
06/15/2022 13:56:24	00:33:22.724	0.178
06/15/2022 13:56:24	00:33:22.826	0.178
06/15/2022 13:56:25	00:33:22.928	0.178
06/15/2022 13:56:25	00:33:23.030	0.178
06/15/2022 13:56:25	00:33:23.131	0.178
06/15/2022 13:56:25	00:33:23.231	0.178
06/15/2022 13:56:25	00:33:23.334	0.178
06/15/2022 13:56:25	00:33:23.435	0.178
06/15/2022 13:56:25	00:33:23.535	0.178
06/15/2022 13:56:25	00:33:23.637	0.178
06/15/2022 13:56:25	00:33:23.739	0.178
06/15/2022 13:56:25	00:33:23.841	0.178
06/15/2022 13:56:26	00:33:23.944	0.178
06/15/2022 13:56:26	00:33:24.046	0.178
06/15/2022 13:56:26	00:33:24.148	0.178
06/15/2022 13:56:26	00:33:24.250	0.178
06/15/2022 13:56:26	00:33:24.352	0.178
06/15/2022 13:56:26	00:33:24.454	0.178
06/15/2022 13:56:26	00:33:24.555	0.178
06/15/2022 13:56:26	00:33:24.656	0.178
06/15/2022 13:56:26	00:33:24.757	0.178
06/15/2022 13:56:26	00:33:24.857	0.178
06/15/2022 13:56:27	00:33:24.957	0.178
06/15/2022 13:56:27	00:33:25.059	0.178
06/15/2022 13:56:27	00:33:25.161	0.178
06/15/2022 13:56:27	00:33:25.263	0.179
06/15/2022 13:56:27	00:33:25.366	0.179
06/15/2022 13:56:27	00:33:25.468	0.179
06/15/2022 13:56:27	00:33:25.570	0.179
06/15/2022 13:56:27	00:33:25.672	0.179
06/15/2022 13:56:27	00:33:25.774	0.179
06/15/2022 13:56:27	00:33:25.875	0.179
06/15/2022 13:56:28	00:33:25.977	0.179
06/15/2022 13:56:28	00:33:26.077	0.179
06/15/2022 13:56:28	00:33:26.177	0.179
06/15/2022 13:56:28	00:33:26.277	0.179
06/15/2022 13:56:28	00:33:26.379	0.179
06/15/2022 13:56:28	00:33:26.481	0.179
06/15/2022 13:56:28	00:33:26.583	0.179
06/15/2022 13:56:28	00:33:26.685	0.179
06/15/2022 13:56:28	00:33:26.788	0.179
06/15/2022 13:56:28	00:33:26.890	0.179
06/15/2022 13:56:29	00:33:26.992	0.179
06/15/2022 13:56:29	00:33:27.094	0.179
06/15/2022 13:56:29	00:33:27.196	0.179
06/15/2022 13:56:29	00:33:27.298	0.179
06/15/2022 13:56:29	00:33:27.399	0.179
06/15/2022 13:56:29	00:33:27.499	0.179
06/15/2022 13:56:29	00:33:27.599	0.179
06/15/2022 13:56:29	00:33:27.699	0.179
06/15/2022 13:56:29	00:33:27.801	0.179
06/15/2022 13:56:29	00:33:27.903	0.179
06/15/2022 13:56:30	00:33:28.005	0.179
06/15/2022 13:56:30	00:33:28.107	0.179
06/15/2022 13:56:30	00:33:28.210	0.179
06/15/2022 13:56:30	00:33:28.312	0.179
06/15/2022 13:56:30	00:33:28.414	0.179
06/15/2022 13:56:30	00:33:28.516	0.179
06/15/2022 13:56:30	00:33:28.618	0.179
06/15/2022 13:56:30	00:33:28.719	0.179
06/15/2022 13:56:30	00:33:28.819	0.179
06/15/2022 13:56:30	00:33:28.919	0.179
06/15/2022 13:56:31	00:33:29.019	0.179
06/15/2022 13:56:31	00:33:29.119	0.179
06/15/2022 13:56:31	00:33:29.223	0.179
06/15/2022 13:56:31	00:33:29.325	0.179
06/15/2022 13:56:31	00:33:29.434	0.179
06/15/2022 13:56:31	00:33:29.535	0.179
06/15/2022 13:56:31	00:33:29.638	0.179
06/15/2022 13:56:31	00:33:29.740	0.179
06/15/2022 13:56:31	00:33:29.842	0.179
06/15/2022 13:56:31	00:33:29.944	0.179
06/15/2022 13:56:32	00:33:30.045	0.179
06/15/2022 13:56:32	00:33:30.145	0.179
06/15/2022 13:56:32	00:33:30.245	0.179
06/15/2022 13:56:32	00:33:30.345	0.179
06/15/2022 13:56:32	00:33:30.447	0.179
06/15/2022 13:56:32	00:33:30.549	0.179
06/15/2022 13:56:32	00:33:30.651	0.179
06/15/2022 13:56:32	00:33:30.753	0.179
06/15/2022 13:56:32	00:33:30.855	0.179
06/15/2022 13:56:32	00:33:30.957	0.179
06/15/2022 13:56:33	00:33:31.060	0.179
06/15/2022 13:56:33	00:33:31.162	0.179
06/15/2022 13:56:33	00:33:31.264	0.179
06/15/2022 13:56:33	00:33:31.366	0.179
06/15/2022 13:56:33	00:33:31.467	0.179
06/15/2022 13:56:33	00:33:31.568	0.179
06/15/2022 13:56:33	00:33:31.669	0.179
06/15/2022 13:56:33	00:33:31.769	0.179
06/15/2022 13:56:33	00:33:31.869	0.179
06/15/2022 13:56:33	00:33:31.971	0.179
06/15/2022 13:56:34	00:33:32.073	0.179
06/15/2022 13:56:34	00:33:32.175	0.179
06/15/2022 13:56:34	00:33:32.281	0.179
06/15/2022 13:56:34	00:33:32.383	0.179
06/15/2022 13:56:34	00:33:32.486	0.179
06/15/2022 13:56:34	00:33:32.588	0.179
06/15/2022 13:56:34	00:33:32.690	0.179
06/15/2022 13:56:34	00:33:32.791	0.179
06/15/2022 13:56:34	00:33:32.893	0.179
06/15/2022 13:56:35	00:33:32.993	0.179
06/15/2022 13:56:35	00:33:33.093	0.179
06/15/2022 13:56:35	00:33:33.193	0.179
06/15/2022 13:56:35	00:33:33.295	0.179
06/15/2022 13:56:35	00:33:33.397	0.179
06/15/2022 13:56:35	00:33:33.499	0.179
06/15/2022 13:56:35	00:33:33.601	0.179
06/15/2022 13:56:35	00:33:33.703	0.179
06/15/2022 13:56:35	00:33:33.805	0.179
06/15/2022 13:56:35	00:33:33.908	0.179
06/15/2022 13:56:36	00:33:34.010	0.179
06/15/2022 13:56:36	00:33:34.111	0.179
06/15/2022 13:56:36	00:33:34.213	0.179
06/15/2022 13:56:36	00:33:34.313	0.179
06/15/2022 13:56:36	00:33:34.415	0.180
06/15/2022 13:56:36	00:33:34.515	0.180
06/15/2022 13:56:36	00:33:34.615	0.180
06/15/2022 13:56:36	00:33:34.717	0.180
06/15/2022 13:56:36	00:33:34.819	0.180
06/15/2022 13:56:36	00:33:34.921	0.180
06/15/2022 13:56:37	00:33:35.023	0.180
06/15/2022 13:56:37	00:33:35.125	0.180
06/15/2022 13:56:37	00:33:35.227	0.180
06/15/2022 13:56:37	00:33:35.330	0.180
06/15/2022 13:56:37	00:33:35.432	0.180
06/15/2022 13:56:37	00:33:35.534	0.180
06/15/2022 13:56:37	00:33:35.636	0.180
06/15/2022 13:56:37	00:33:35.737	0.180
06/15/2022 13:56:37	00:33:35.837	0.180
06/15/2022 13:56:37	00:33:35.937	0.180
06/15/2022 13:56:38	00:33:36.037	0.180
06/15/2022 13:56:38	00:33:36.139	0.180
06/15/2022 13:56:38	00:33:36.241	0.180
06/15/2022 13:56:38	00:33:36.343	0.180
06/15/2022 13:56:38	00:33:36.445	0.180
06/15/2022 13:56:38	00:33:36.547	0.180
06/15/2022 13:56:38	00:33:36.650	0.180
06/15/2022 13:56:38	00:33:36.752	0.180
06/15/2022 13:56:38	00:33:36.854	0.180
06/15/2022 13:56:38	00:33:36.956	0.180
06/15/2022 13:56:39	00:33:37.057	0.180
06/15/2022 13:56:39	00:33:37.157	0.180
06/15/2022 13:56:39	00:33:37.257	0.180
06/15/2022 13:56:39	00:33:37.357	0.180
06/15/2022 13:56:39	00:33:37.460	0.180
06/15/2022 13:56:39	00:33:37.563	0.180
06/15/2022 13:56:39	00:33:37.665	0.180
06/15/2022 13:56:39	00:33:37.767	0.180
06/15/2022 13:56:39	00:33:37.869	0.180
06/15/2022 13:56:39	00:33:37.971	0.180
06/15/2022 13:56:40	00:33:38.074	0.180
06/15/2022 13:56:40	00:33:38.176	0.180
06/15/2022 13:56:40	00:33:38.278	0.180
06/15/2022 13:56:40	00:33:38.379	0.180
06/15/2022 13:56:40	00:33:38.481	0.180
06/15/2022 13:56:40	00:33:38.581	0.180
06/15/2022 13:56:40	00:33:38.681	0.180
06/15/2022 13:56:40	00:33:38.781	0.180
06/15/2022 13:56:40	00:33:38.883	0.180
06/15/2022 13:56:40	00:33:38.985	0.180
06/15/2022 13:56:41	00:33:39.087	0.180
06/15/2022 13:56:41	00:33:39.189	0.180
06/15/2022 13:56:41	00:33:39.291	0.180
06/15/2022 13:56:41	00:33:39.393	0.180
06/15/2022 13:56:41	00:33:39.496	0.180
06/15/2022 13:56:41	00:33:39.598	0.180
06/15/2022 13:56:41	00:33:39.700	0.180
06/15/2022 13:56:41	00:33:39.801	0.180
06/15/2022 13:56:41	00:33:39.901	0.180
06/15/2022 13:56:42	00:33:40.001	0.180
06/15/2022 13:56:42	00:33:40.101	0.180
06/15/2022 13:56:42	00:33:40.203	0.180
06/15/2022 13:56:42	00:33:40.305	0.180
06/15/2022 13:56:42	00:33:40.407	0.180
06/15/2022 13:56:42	00:33:40.509	0.180
06/15/2022 13:56:42	00:33:40.611	0.180
06/15/2022 13:56:42	00:33:40.713	0.180
06/15/2022 13:56:42	00:33:40.815	0.180
06/15/2022 13:56:42	00:33:40.918	0.180
06/15/2022 13:56:43	00:33:41.020	0.180
06/15/2022 13:56:43	00:33:41.121	0.180
06/15/2022 13:56:43	00:33:41.223	0.180
06/15/2022 13:56:43	00:33:41.323	0.180
06/15/2022 13:56:43	00:33:41.423	0.180
06/15/2022 13:56:43	00:33:41.523	0.180
06/15/2022 13:56:43	00:33:41.625	0.180
06/15/2022 13:56:43	00:33:41.727	0.180
06/15/2022 13:56:43	00:33:41.829	0.180
06/15/2022 13:56:43	00:33:41.931	0.180
06/15/2022 13:56:44	00:33:42.033	0.180
06/15/2022 13:56:44	00:33:42.135	0.180
06/15/2022 13:56:44	00:33:42.237	0.180
06/15/2022 13:56:44	00:33:42.340	0.180
06/15/2022 13:56:44	00:33:42.441	0.180
06/15/2022 13:56:44	00:33:42.543	0.180
06/15/2022 13:56:44	00:33:42.645	0.180
06/15/2022 13:56:44	00:33:42.745	0.180
06/15/2022 13:56:44	00:33:42.845	0.180
06/15/2022 13:56:44	00:33:42.947	0.180
06/15/2022 13:56:45	00:33:43.049	0.180
06/15/2022 13:56:45	00:33:43.151	0.180
06/15/2022 13:56:45	00:33:43.253	0.180
06/15/2022 13:56:45	00:33:43.355	0.180
06/15/2022 13:56:45	00:33:43.457	0.180
06/15/2022 13:56:45	00:33:43.559	0.180
06/15/2022 13:56:45	00:33:43.661	0.180
06/15/2022 13:56:45	00:33:43.764	0.181
06/15/2022 13:56:45	00:33:43.866	0.181
06/15/2022 13:56:45	00:33:43.967	0.181
06/15/2022 13:56:46	00:33:44.067	0.181
06/15/2022 13:56:46	00:33:44.167	0.181
06/15/2022 13:56:46	00:33:44.267	0.181
06/15/2022 13:56:46	00:33:44.367	0.181
06/15/2022 13:56:46	00:33:44.469	0.181
06/15/2022 13:56:46	00:33:44.571	0.181
06/15/2022 13:56:46	00:33:44.673	0.181
06/15/2022 13:56:46	00:33:44.775	0.181
06/15/2022 13:56:46	00:33:44.877	0.181
06/15/2022 13:56:46	00:33:44.979	0.181
06/15/2022 13:56:47	00:33:45.082	0.181
06/15/2022 13:56:47	00:33:45.184	0.181
06/15/2022 13:56:47	00:33:45.286	0.181
06/15/2022 13:56:47	00:33:45.387	0.181
06/15/2022 13:56:47	00:33:45.487	0.181
06/15/2022 13:56:47	00:33:45.588	0.181
06/15/2022 13:56:47	00:33:45.689	0.181
06/15/2022 13:56:47	00:33:45.791	0.181
06/15/2022 13:56:47	00:33:45.893	0.181
06/15/2022 13:56:47	00:33:45.995	0.181
06/15/2022 13:56:48	00:33:46.097	0.181
06/15/2022 13:56:48	00:33:46.199	0.181
06/15/2022 13:56:48	00:33:46.301	0.181
06/15/2022 13:56:48	00:33:46.403	0.181
06/15/2022 13:56:48	00:33:46.505	0.181
06/15/2022 13:56:48	00:33:46.612	0.181
06/15/2022 13:56:48	00:33:46.714	0.181
06/15/2022 13:56:48	00:33:46.815	0.181
06/15/2022 13:56:48	00:33:46.917	0.181
06/15/2022 13:56:49	00:33:47.017	0.181
06/15/2022 13:56:49	00:33:47.119	0.181
06/15/2022 13:56:49	00:33:47.221	0.181
06/15/2022 13:56:49	00:33:47.323	0.181
06/15/2022 13:56:49	00:33:47.425	0.181
06/15/2022 13:56:49	00:33:47.527	0.181
06/15/2022 13:56:49	00:33:47.629	0.181
06/15/2022 13:56:49	00:33:47.731	0.181
06/15/2022 13:56:49	00:33:47.833	0.181
06/15/2022 13:56:49	00:33:47.936	0.181
06/15/2022 13:56:50	00:33:48.038	0.181
06/15/2022 13:56:50	00:33:48.139	0.181
06/15/2022 13:56:50	00:33:48.240	0.181
06/15/2022 13:56:50	00:33:48.341	0.181
06/15/2022 13:56:50	00:33:48.441	0.181
06/15/2022 13:56:50	00:33:48.541	0.181
06/15/2022 13:56:50	00:33:48.643	0.181
06/15/2022 13:56:50	00:33:48.745	0.181
06/15/2022 13:56:50	00:33:48.847	0.181
06/15/2022 13:56:50	00:33:48.949	0.181
06/15/2022 13:56:51	00:33:49.051	0.181
06/15/2022 13:56:51	00:33:49.153	0.181
06/15/2022 13:56:51	00:33:49.255	0.181
06/15/2022 13:56:51	00:33:49.358	0.181
06/15/2022 13:56:51	00:33:49.466	0.181
06/15/2022 13:56:51	00:33:49.567	0.181
06/15/2022 13:56:51	00:33:49.667	0.181
06/15/2022 13:56:51	00:33:49.767	0.181
06/15/2022 13:56:51	00:33:49.867	0.181
06/15/2022 13:56:51	00:33:49.969	0.181
06/15/2022 13:56:52	00:33:50.071	0.181
06/15/2022 13:56:52	00:33:50.173	0.181
06/15/2022 13:56:52	00:33:50.275	0.181
06/15/2022 13:56:52	00:33:50.377	0.181
06/15/2022 13:56:52	00:33:50.479	0.181
06/15/2022 13:56:52	00:33:50.581	0.181
06/15/2022 13:56:52	00:33:50.683	0.181
06/15/2022 13:56:52	00:33:50.786	0.181
06/15/2022 13:56:52	00:33:50.887	0.181
06/15/2022 13:56:52	00:33:50.987	0.181
06/15/2022 13:56:53	00:33:51.087	0.181
06/15/2022 13:56:53	00:33:51.187	0.181
06/15/2022 13:56:53	00:33:51.289	0.181
06/15/2022 13:56:53	00:33:51.391	0.181
06/15/2022 13:56:53	00:33:51.493	0.181
06/15/2022 13:56:53	00:33:51.595	0.181
06/15/2022 13:56:53	00:33:51.697	0.181
06/15/2022 13:56:53	00:33:51.799	0.181
06/15/2022 13:56:53	00:33:51.901	0.181
06/15/2022 13:56:53	00:33:52.003	0.181
06/15/2022 13:56:54	00:33:52.105	0.181
06/15/2022 13:56:54	00:33:52.207	0.181
06/15/2022 13:56:54	00:33:52.307	0.181
06/15/2022 13:56:54	00:33:52.407	0.181
06/15/2022 13:56:54	00:33:52.507	0.181
06/15/2022 13:56:54	00:33:52.607	0.181
06/15/2022 13:56:54	00:33:52.707	0.181
06/15/2022 13:56:54	00:33:52.809	0.181
06/15/2022 13:56:54	00:33:52.911	0.181
06/15/2022 13:56:54	00:33:53.013	0.181
06/15/2022 13:56:55	00:33:53.115	0.181
06/15/2022 13:56:55	00:33:53.217	0.181
06/15/2022 13:56:55	00:33:53.319	0.181
06/15/2022 13:56:55	00:33:53.421	0.181
06/15/2022 13:56:55	00:33:53.523	0.181
06/15/2022 13:56:55	00:33:53.625	0.181
06/15/2022 13:56:55	00:33:53.725	0.181
06/15/2022 13:56:55	00:33:53.825	0.181
06/15/2022 13:56:55	00:33:53.925	0.181
06/15/2022 13:56:55	00:33:54.025	0.181
06/15/2022 13:56:56	00:33:54.127	0.181
06/15/2022 13:56:56	00:33:54.229	0.181
06/15/2022 13:56:56	00:33:54.331	0.181
06/15/2022 13:56:56	00:33:54.433	0.181
06/15/2022 13:56:56	00:33:54.535	0.181
06/15/2022 13:56:56	00:33:54.637	0.181
06/15/2022 13:56:56	00:33:54.739	0.181
06/15/2022 13:56:56	00:33:54.841	0.181
06/15/2022 13:56:56	00:33:54.943	0.181
06/15/2022 13:56:56	00:33:55.045	0.181
06/15/2022 13:56:57	00:33:55.147	0.181
06/15/2022 13:56:57	00:33:55.247	0.181
06/15/2022 13:56:57	00:33:55.347	0.181
06/15/2022 13:56:57	00:33:55.447	0.181
06/15/2022 13:56:57	00:33:55.549	0.181
06/15/2022 13:56:57	00:33:55.651	0.181
06/15/2022 13:56:57	00:33:55.753	0.181
06/15/2022 13:56:57	00:33:55.855	0.181
06/15/2022 13:56:57	00:33:55.957	0.181
06/15/2022 13:56:57	00:33:56.059	0.181
06/15/2022 13:56:58	00:33:56.161	0.181
06/15/2022 13:56:58	00:33:56.263	0.181
06/15/2022 13:56:58	00:33:56.365	0.181
06/15/2022 13:56:58	00:33:56.467	0.181
06/15/2022 13:56:58	00:33:56.567	0.181
06/15/2022 13:56:58	00:33:56.671	0.181
06/15/2022 13:56:58	00:33:56.773	0.181
06/15/2022 13:56:58	00:33:56.875	0.181
06/15/2022 13:56:58	00:33:56.977	0.181
06/15/2022 13:56:58	00:33:57.079	0.181
06/15/2022 13:56:59	00:33:57.181	0.181
06/15/2022 13:56:59	00:33:57.283	0.181
06/15/2022 13:56:59	00:33:57.385	0.181
06/15/2022 13:56:59	00:33:57.488	0.181
06/15/2022 13:56:59	00:33:57.589	0.182
06/15/2022 13:56:59	00:33:57.690	0.182
06/15/2022 13:56:59	00:33:57.793	0.182
06/15/2022 13:56:59	00:33:57.895	0.182
06/15/2022 13:56:59	00:33:57.995	0.182
06/15/2022 13:57:00	00:33:58.097	0.182
06/15/2022 13:57:00	00:33:58.199	0.182
06/15/2022 13:57:00	00:33:58.301	0.182
06/15/2022 13:57:00	00:33:58.403	0.182
06/15/2022 13:57:00	00:33:58.505	0.182
06/15/2022 13:57:00	00:33:58.607	0.182
06/15/2022 13:57:00	00:33:58.709	0.182
06/15/2022 13:57:00	00:33:58.811	0.182
06/15/2022 13:57:00	00:33:58.913	0.182
06/15/2022 13:57:00	00:33:59.015	0.182
06/15/2022 13:57:01	00:33:59.116	0.182
06/15/2022 13:57:01	00:33:59.220	0.182
06/15/2022 13:57:01	00:33:59.321	0.182
06/15/2022 13:57:01	00:33:59.421	0.182
06/15/2022 13:57:01	00:33:59.521	0.182
06/15/2022 13:57:01	00:33:59.621	0.182
06/15/2022 13:57:01	00:33:59.723	0.182
06/15/2022 13:57:01	00:33:59.825	0.182
06/15/2022 13:57:01	00:33:59.927	0.182
06/15/2022 13:57:01	00:34:00.029	0.182
06/15/2022 13:57:02	00:34:00.131	0.182
06/15/2022 13:57:02	00:34:00.233	0.182
06/15/2022 13:57:02	00:34:00.335	0.182
06/15/2022 13:57:02	00:34:00.437	0.182
06/15/2022 13:57:02	00:34:00.538	0.182
06/15/2022 13:57:02	00:34:00.641	0.182
06/15/2022 13:57:02	00:34:00.741	0.182
06/15/2022 13:57:02	00:34:00.841	0.182
06/15/2022 13:57:02	00:34:00.941	0.182
06/15/2022 13:57:02	00:34:01.043	0.182
06/15/2022 13:57:03	00:34:01.145	0.182
06/15/2022 13:57:03	00:34:01.247	0.182
06/15/2022 13:57:03	00:34:01.349	0.182
06/15/2022 13:57:03	00:34:01.451	0.182
06/15/2022 13:57:03	00:34:01.553	0.182
06/15/2022 13:57:03	00:34:01.655	0.182
06/15/2022 13:57:03	00:34:01.757	0.182
06/15/2022 13:57:03	00:34:01.859	0.182
06/15/2022 13:57:03	00:34:01.961	0.182
06/15/2022 13:57:03	00:34:02.064	0.182
06/15/2022 13:57:04	00:34:02.165	0.182
06/15/2022 13:57:04	00:34:02.267	0.182
06/15/2022 13:57:04	00:34:02.367	0.182
06/15/2022 13:57:04	00:34:02.469	0.182
06/15/2022 13:57:04	00:34:02.571	0.182
06/15/2022 13:57:04	00:34:02.673	0.182
06/15/2022 13:57:04	00:34:02.775	0.182
06/15/2022 13:57:04	00:34:02.877	0.182
06/15/2022 13:57:04	00:34:02.979	0.182
06/15/2022 13:57:04	00:34:03.081	0.182
06/15/2022 13:57:05	00:34:03.183	0.182
06/15/2022 13:57:05	00:34:03.284	0.182
06/15/2022 13:57:05	00:34:03.384	0.182
06/15/2022 13:57:05	00:34:03.485	0.182
06/15/2022 13:57:05	00:34:03.585	0.182
06/15/2022 13:57:05	00:34:03.685	0.182
06/15/2022 13:57:05	00:34:03.787	0.182
06/15/2022 13:57:05	00:34:03.889	0.182
06/15/2022 13:57:05	00:34:03.991	0.182
06/15/2022 13:57:05	00:34:04.093	0.182
06/15/2022 13:57:06	00:34:04.195	0.182
06/15/2022 13:57:06	00:34:04.297	0.182
06/15/2022 13:57:06	00:34:04.399	0.182
06/15/2022 13:57:06	00:34:04.501	0.182
06/15/2022 13:57:06	00:34:04.602	0.182
06/15/2022 13:57:06	00:34:04.704	0.182
06/15/2022 13:57:06	00:34:04.806	0.182
06/15/2022 13:57:06	00:34:04.907	0.182
06/15/2022 13:57:06	00:34:05.007	0.182
06/15/2022 13:57:06	00:34:05.109	0.182
06/15/2022 13:57:07	00:34:05.211	0.182
06/15/2022 13:57:07	00:34:05.313	0.182
06/15/2022 13:57:07	00:34:05.415	0.182
06/15/2022 13:57:07	00:34:05.517	0.182
06/15/2022 13:57:07	00:34:05.619	0.182
06/15/2022 13:57:07	00:34:05.723	0.182
06/15/2022 13:57:07	00:34:05.825	0.182
06/15/2022 13:57:07	00:34:05.927	0.182
06/15/2022 13:57:07	00:34:06.029	0.182
06/15/2022 13:57:07	00:34:06.130	0.182
06/15/2022 13:57:08	00:34:06.230	0.182
06/15/2022 13:57:08	00:34:06.331	0.182
06/15/2022 13:57:08	00:34:06.431	0.182
06/15/2022 13:57:08	00:34:06.533	0.182
06/15/2022 13:57:08	00:34:06.635	0.182
06/15/2022 13:57:08	00:34:06.737	0.182
06/15/2022 13:57:08	00:34:06.839	0.183
06/15/2022 13:57:08	00:34:06.941	0.183
06/15/2022 13:57:08	00:34:07.043	0.183
06/15/2022 13:57:08	00:34:07.145	0.183
06/15/2022 13:57:09	00:34:07.247	0.183
06/15/2022 13:57:09	00:34:07.349	0.183
06/15/2022 13:57:09	00:34:07.451	0.183
06/15/2022 13:57:09	00:34:07.553	0.183
06/15/2022 13:57:09	00:34:07.656	0.183
06/15/2022 13:57:09	00:34:07.757	0.183
06/15/2022 13:57:09	00:34:07.857	0.183
06/15/2022 13:57:09	00:34:07.957	0.183
06/15/2022 13:57:09	00:34:08.059	0.183
06/15/2022 13:57:10	00:34:08.161	0.183
06/15/2022 13:57:10	00:34:08.263	0.183
06/15/2022 13:57:10	00:34:08.365	0.183
06/15/2022 13:57:10	00:34:08.467	0.183
06/15/2022 13:57:10	00:34:08.569	0.183
06/15/2022 13:57:10	00:34:08.671	0.183
06/15/2022 13:57:10	00:34:08.773	0.183
06/15/2022 13:57:10	00:34:08.875	0.183
06/15/2022 13:57:10	00:34:08.976	0.183
06/15/2022 13:57:10	00:34:09.077	0.183
06/15/2022 13:57:11	00:34:09.177	0.183
06/15/2022 13:57:11	00:34:09.277	0.183
06/15/2022 13:57:11	00:34:09.379	0.183
06/15/2022 13:57:11	00:34:09.481	0.183
06/15/2022 13:57:11	00:34:09.583	0.183
06/15/2022 13:57:11	00:34:09.685	0.183
06/15/2022 13:57:11	00:34:09.787	0.183
06/15/2022 13:57:11	00:34:09.889	0.183
06/15/2022 13:57:11	00:34:09.991	0.183
06/15/2022 13:57:11	00:34:10.093	0.183
06/15/2022 13:57:12	00:34:10.195	0.183
06/15/2022 13:57:12	00:34:10.297	0.183
06/15/2022 13:57:12	00:34:10.399	0.183
06/15/2022 13:57:12	00:34:10.501	0.183
06/15/2022 13:57:12	00:34:10.601	0.183
06/15/2022 13:57:12	00:34:10.701	0.183
06/15/2022 13:57:12	00:34:10.803	0.183
06/15/2022 13:57:12	00:34:10.905	0.183
06/15/2022 13:57:12	00:34:11.007	0.183
06/15/2022 13:57:12	00:34:11.109	0.183
06/15/2022 13:57:13	00:34:11.211	0.183
06/15/2022 13:57:13	00:34:11.313	0.183
06/15/2022 13:57:13	00:34:11.415	0.183
06/15/2022 13:57:13	00:34:11.517	0.183
06/15/2022 13:57:13	00:34:11.619	0.183
06/15/2022 13:57:13	00:34:11.720	0.183
06/15/2022 13:57:13	00:34:11.820	0.183
06/15/2022 13:57:13	00:34:11.923	0.183
06/15/2022 13:57:13	00:34:12.023	0.183
06/15/2022 13:57:13	00:34:12.125	0.183
06/15/2022 13:57:14	00:34:12.227	0.183
06/15/2022 13:57:14	00:34:12.329	0.183
06/15/2022 13:57:14	00:34:12.431	0.183
06/15/2022 13:57:14	00:34:12.533	0.183
06/15/2022 13:57:14	00:34:12.635	0.183
06/15/2022 13:57:14	00:34:12.737	0.183
06/15/2022 13:57:14	00:34:12.839	0.183
06/15/2022 13:57:14	00:34:12.941	0.183
06/15/2022 13:57:14	00:34:13.043	0.183
06/15/2022 13:57:14	00:34:13.144	0.183
06/15/2022 13:57:15	00:34:13.244	0.183
06/15/2022 13:57:15	00:34:13.345	0.183
06/15/2022 13:57:15	00:34:13.445	0.183
06/15/2022 13:57:15	00:34:13.547	0.183
06/15/2022 13:57:15	00:34:13.649	0.183
06/15/2022 13:57:15	00:34:13.751	0.183
06/15/2022 13:57:15	00:34:13.853	0.183
06/15/2022 13:57:15	00:34:13.955	0.183
06/15/2022 13:57:15	00:34:14.057	0.183
06/15/2022 13:57:15	00:34:14.159	0.183
06/15/2022 13:57:16	00:34:14.261	0.183
06/15/2022 13:57:16	00:34:14.363	0.183
06/15/2022 13:57:16	00:34:14.464	0.183
06/15/2022 13:57:16	00:34:14.566	0.183
06/15/2022 13:57:16	00:34:14.666	0.183
06/15/2022 13:57:16	00:34:14.767	0.183
06/15/2022 13:57:16	00:34:14.869	0.183
06/15/2022 13:57:16	00:34:14.971	0.183
06/15/2022 13:57:16	00:34:15.073	0.183
06/15/2022 13:57:16	00:34:15.175	0.183
06/15/2022 13:57:17	00:34:15.277	0.183
06/15/2022 13:57:17	00:34:15.379	0.183
06/15/2022 13:57:17	00:34:15.481	0.183
06/15/2022 13:57:17	00:34:15.583	0.183
06/15/2022 13:57:17	00:34:15.685	0.183
06/15/2022 13:57:17	00:34:15.786	0.183
06/15/2022 13:57:17	00:34:15.889	0.183
06/15/2022 13:57:17	00:34:15.990	0.183
06/15/2022 13:57:17	00:34:16.093	0.184
06/15/2022 13:57:17	00:34:16.195	0.184
06/15/2022 13:57:18	00:34:16.297	0.184
06/15/2022 13:57:18	00:34:16.399	0.184
06/15/2022 13:57:18	00:34:16.501	0.184
06/15/2022 13:57:18	00:34:16.603	0.184
06/15/2022 13:57:18	00:34:16.705	0.184
06/15/2022 13:57:18	00:34:16.807	0.184
06/15/2022 13:57:18	00:34:16.909	0.184
06/15/2022 13:57:18	00:34:17.011	0.184
06/15/2022 13:57:18	00:34:17.113	0.184
06/15/2022 13:57:19	00:34:17.214	0.184
06/15/2022 13:57:19	00:34:17.316	0.184
06/15/2022 13:57:19	00:34:17.416	0.184
06/15/2022 13:57:19	00:34:17.516	0.184
06/15/2022 13:57:19	00:34:17.619	0.184
06/15/2022 13:57:19	00:34:17.721	0.184
06/15/2022 13:57:19	00:34:17.823	0.184
06/15/2022 13:57:19	00:34:17.925	0.184
06/15/2022 13:57:19	00:34:18.027	0.184
06/15/2022 13:57:19	00:34:18.129	0.184
06/15/2022 13:57:20	00:34:18.231	0.184
06/15/2022 13:57:20	00:34:18.337	0.184
06/15/2022 13:57:20	00:34:18.439	0.184
06/15/2022 13:57:20	00:34:18.541	0.184
06/15/2022 13:57:20	00:34:18.642	0.184
06/15/2022 13:57:20	00:34:18.742	0.184
06/15/2022 13:57:20	00:34:18.845	0.184
06/15/2022 13:57:20	00:34:18.947	0.184
